# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    295     49     59    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    303     54     66    100     79      0      0      0      0   1215   1410  39617  39617      0 
    3    221     47     60    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    402     55     63    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     57     99     75      0      0      0      0   1215   1410  39617  39617      0 
    2    329     60     66    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    388     53     58    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    311     58     66    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    398     49     60     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     67    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    289     48     60    100     72      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64     92     67      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59    100     82      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    361     54     61     92     64      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     99     73      0      0      0      0   1215   1410  39617  39617      0 
    1    297     50     60     98     75      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     67     93     71      0      0      0      0   1215   1410  39617  39617      0 
    3    287     48     62     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     63    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    170     50     58     99     77      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    176     53     61    100     71      0      0      0      0   1215   1410  39617  39617      0 
    0    308     59     66     97     67      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     62    100     71      0      0      0      0   1215   1410  39617  39617      0 
    2    312     56     68     99     70      0      0      0      0   1215   1395  39617  39617      0 
    3    419     49     58     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    293     54     64    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    287     50     59     99     71      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     70    100     74      0      0      0      0   1215   1410  39617  39617      0 
    3    288     54     62    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    268     58     62     94     63      0      0      0      0   1215   1395  39617  39617      0 
    1    233     49     58     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    267     55     65     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    293     48     59     91     66      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     70     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    293     53     63     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    445     58     61     99     68      0      0      0      0   1215   1395  39617  39617      0 
    1    247     49     58     98     68      0      0      0      0   1215   1410  39617  39617      0 
    2    305     55     65    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    293     47     59    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    303     56     66     99     68      0      0      0      0   1215   1365  39617  39617      0 
    1    291     52     59     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    302     61     68     96     73      0      0      0      0   1215   1395  39617  39617      0 
    3    291     55     62     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    333     58     64     93     70      0      0      0      0   1215   1410  39617  39617      0 
    1    295     49     59     93     71      0      0      0      0   1215   1410  39617  39617      0 
    2    357     55     66     97     75      0      0      0      0   1215   1410  39617  39617      0 
